system_id,curve,x,y
b2_seed_ensemble,ROC,0.0220023354434269,0.2773972602739726
b2_seed_ensemble,ROC,0.0220023354434269,0.2791095890410959
b2_seed_ensemble,ROC,0.0231700571569049,0.2791095890410959
b2_seed_ensemble,ROC,0.0231700571569049,0.2808219178082192
b2_seed_ensemble,ROC,0.023508081863438,0.2808219178082192
b2_seed_ensemble,ROC,0.0235695409009894,0.2808219178082192
b2_seed_ensemble,ROC,0.0236924589760924,0.2808219178082192
b2_seed_ensemble,ROC,0.0237539180136439,0.2808219178082192
b2_seed_ensemble,ROC,0.0241226722389527,0.2808219178082192
b2_seed_ensemble,ROC,0.0241226722389527,0.2825342465753425
b2_seed_ensemble,ROC,0.0241534017577284,0.2825342465753425
b2_seed_ensemble,ROC,0.0241534017577284,0.285958904109589
b2_seed_ensemble,ROC,0.02442996742671,0.285958904109589
b2_seed_ensemble,ROC,0.02442996742671,0.2876712328767123
b2_seed_ensemble,ROC,0.0248909102083461,0.2876712328767123
b2_seed_ensemble,ROC,0.0248909102083461,0.2893835616438356
b2_seed_ensemble,ROC,0.0249523692458976,0.2893835616438356
b2_seed_ensemble,ROC,0.0249523692458976,0.2910958904109589
b2_seed_ensemble,ROC,0.0259971728842726,0.2910958904109589
b2_seed_ensemble,ROC,0.0259971728842726,0.2928082191780822
b2_seed_ensemble,ROC,0.0260586319218241,0.2928082191780822
b2_seed_ensemble,ROC,0.0260586319218241,0.2945205479452055
b2_seed_ensemble,ROC,0.0263044680720299,0.2945205479452055
b2_seed_ensemble,ROC,0.0263044680720299,0.2962328767123288
b2_seed_ensemble,ROC,0.0263966566283572,0.2962328767123288
b2_seed_ensemble,ROC,0.0263966566283572,0.2979452054794521
b2_seed_ensemble,ROC,0.0268575994099932,0.2979452054794521
b2_seed_ensemble,ROC,0.0268575994099932,0.2996575342465753
b2_seed_ensemble,ROC,0.0276565668981623,0.2996575342465753
b2_seed_ensemble,ROC,0.0276565668981623,0.3013698630136986
b2_seed_ensemble,ROC,0.0277487554544895,0.3013698630136986
b2_seed_ensemble,ROC,0.0277487554544895,0.3030821917808219
b2_seed_ensemble,ROC,0.0285477229426587,0.3030821917808219
b2_seed_ensemble,ROC,0.0285477229426587,0.3047945205479452
b2_seed_ensemble,ROC,0.0287628295740888,0.3047945205479452
b2_seed_ensemble,ROC,0.0287628295740888,0.3082191780821918
b2_seed_ensemble,ROC,0.028855018130416,0.3082191780821918
b2_seed_ensemble,ROC,0.0289164771679675,0.3082191780821918
b2_seed_ensemble,ROC,0.0290393952430704,0.3082191780821918
b2_seed_ensemble,ROC,0.0290393952430704,0.3099315068493151
b2_seed_ensemble,ROC,0.0292545018745006,0.3099315068493151
b2_seed_ensemble,ROC,0.0292545018745006,0.3116438356164384
b2_seed_ensemble,ROC,0.0293774199496035,0.3116438356164384
b2_seed_ensemble,ROC,0.029438878987155,0.3116438356164384
b2_seed_ensemble,ROC,0.029561797062258,0.3116438356164384
b2_seed_ensemble,ROC,0.029561797062258,0.3133561643835616
b2_seed_ensemble,ROC,0.0296232560998094,0.3133561643835616
b2_seed_ensemble,ROC,0.0296232560998094,0.3150684931506849
b2_seed_ensemble,ROC,0.0303607645504271,0.3150684931506849
b2_seed_ensemble,ROC,0.0303607645504271,0.3167808219178082
b2_seed_ensemble,ROC,0.032112347120644,0.3167808219178082
b2_seed_ensemble,ROC,0.032112347120644,0.3184931506849315
b2_seed_ensemble,ROC,0.0321738061581955,0.3184931506849315
b2_seed_ensemble,ROC,0.032235265195747,0.3184931506849315
b2_seed_ensemble,ROC,0.0325732899022801,0.3184931506849315
b2_seed_ensemble,ROC,0.0326347489398316,0.3184931506849315
b2_seed_ensemble,ROC,0.0329420441275889,0.3184931506849315
b2_seed_ensemble,ROC,0.0329420441275889,0.3202054794520548
b2_seed_ensemble,ROC,0.0333107983528978,0.3202054794520548
b2_seed_ensemble,ROC,0.0333107983528978,0.3219178082191781
b2_seed_ensemble,ROC,0.0334951754655522,0.3219178082191781
b2_seed_ensemble,ROC,0.0334951754655522,0.3236301369863014
